domain,epochs,iter,样本数,F1,EM
bridgeours_6_roberta,10,1,64,0.7408,0.5958
bridgeours_6_roberta,10,1,2844,0.9108,0.8364
bridgeours_6_roberta,10,1,32,0.6836,0.5210
bridgeours_6_roberta,10,1,2048,0.8949,0.8107
bridgeours_6_roberta,10,1,512,0.8477,0.7196
bridgeours_6_roberta,10,1,1024,0.8501,0.7360
bridgeours_6_roberta,10,1,2844,0.9209,0.8551
bridgeours_6_roberta,10,1,16,0.6207,0.4907
bridgeours_6_roberta,10,1,128,0.7802,0.6449
bridgeours_6_roberta,10,1,256,0.8412,0.7150
bridgeours_6_roberta,10,1,64,0.7472,0.6121
bridgeours_6_roberta,10,1,32,0.6871,0.5444
bridgeours_6_roberta,10,1,2048,0.8849,0.7850
bridgeours_6_roberta,10,1,2844,0.9198,0.8551
bridgeours_6_roberta,10,1,512,0.8539,0.7313
bridgeours_6_roberta,10,1,1024,0.8547,0.7477
bridgeours_6_roberta,10,1,16,0.5987,0.4603
bridgeours_6_roberta,10,1,128,0.7702,0.6285
bridgeours_6_roberta,10,1,256,0.7983,0.6589
bridgeours_6_roberta,10,1,64,0.6792,0.5514
bridgeours_6_roberta,10,1,32,0.6931,0.5491
bridgeours_6_roberta,10,1,2048,0.8728,0.7710
bridgeours_6_roberta,10,1,2844,0.0115,0.0000
bridgeours_6_roberta,10,1,512,0.8450,0.7336
bridgeours_6_roberta,10,1,1024,0.8706,0.7570
bridgeours_6_roberta,10,1,16,0.5707,0.4276
bridgeours_6_roberta,10,1,128,0.7947,0.6636
bridgeours_6_roberta,10,1,256,0.7791,0.6425
bridgeours_6_roberta,10,1,64,0.6833,0.5327
bridgeours_6_roberta,10,1,32,0.6589,0.5187
bridgeours_6_roberta,10,1,2844,0.9199,0.8388
bridgeours_6_roberta,10,1,2048,0.8934,0.7991
bridgeours_6_roberta,10,1,512,0.8330,0.6916
bridgeours_6_roberta,10,1,1024,0.8529,0.7336
bridgeours_6_roberta,10,1,16,0.5551,0.4042
bridgeours_6_roberta,10,1,128,0.7625,0.6285
bridgeours_6_roberta,10,1,256,0.8361,0.7266
bridgeours_6_roberta,10,1,64,0.7079,0.5794
bridgeours_6_roberta,10,1,32,0.6924,0.5350
bridgeours_6_roberta,10,1,2048,0.8925,0.8061
bridgeours_6_roberta,10,1,2844,0.9227,0.8505
bridgeours_6_roberta,10,1,512,0.8225,0.6822
bridgeours_6_roberta,10,1,1024,0.8461,0.7313
bridgeours_6_roberta,10,1,16,0.5659,0.4322
bridgeours_6_roberta,10,1,128,0.7848,0.6565
bridgeours_6_roberta,10,1,256,0.8037,0.6893
bridgeours_6_roberta,10,1,64,0.7398,0.6051
bridgeours_6_roberta,10,1,32,0.6671,0.5280
bridgeours_6_roberta,10,1,2048,0.8830,0.7850
bridgeours_6_roberta,10,1,512,0.8385,0.7150
bridgeours_6_roberta,10,1,1024,0.8591,0.7617
bridgeours_6_roberta,10,1,16,0.6128,0.4603
bridgeours_6_roberta,10,1,128,0.7748,0.6472
bridgeours_6_roberta,10,1,256,0.7953,0.6682
bridgeours_6_roberta,10,1,64,0.7343,0.6075
bridgeours_6_roberta,10,1,2844,0.9283,0.8692
bridgeours_6_roberta,10,1,32,0.6798,0.5140
bridgeours_6_roberta,10,1,2048,0.8893,0.7967
bridgeours_6_roberta,10,1,512,0.8258,0.6986
bridgeours_6_roberta,10,1,1024,0.8621,0.7500
bridgeours_6_roberta,10,1,16,0.6441,0.5000
bridgeours_6_roberta,10,1,128,0.7878,0.6589
bridgeours_6_roberta,10,1,256,0.8035,0.6612
bridgeours_6_roberta,10,1,64,0.7253,0.5981
bridgeours_6_roberta,10,1,2844,0.9122,0.8364
bridgeours_6_roberta,10,1,32,0.6910,0.5374
bridgeours_6_roberta,10,1,2048,0.8824,0.7804
bridgeours_6_roberta,10,1,512,0.8389,0.7173
bridgeours_6_roberta,10,1,1024,0.8605,0.7360
bridgeours_6_roberta,10,1,16,0.6096,0.4766
bridgeours_6_roberta,10,1,128,0.8094,0.6682
bridgeours_6_roberta,10,1,256,0.8249,0.7009
bridgeours_6_roberta,10,1,2844,0.9229,0.8551
bridgeours_6_roberta,10,1,64,0.7301,0.5818
bridgeours_6_roberta,10,1,32,0.6685,0.4883
bridgeours_6_roberta,10,2,2048,0.8802,0.7804
bridgeours_6_roberta,10,2,512,0.8333,0.6916
bridgeours_6_roberta,10,2,1024,0.8437,0.7033
bridgeours_6_roberta,10,2,16,0.6720,0.5210
bridgeours_6_roberta,10,2,128,0.7835,0.6472
bridgeours_6_roberta,10,2,2844,0.9151,0.8435
bridgeours_6_roberta,10,2,256,0.8184,0.6963
bridgeours_6_roberta,10,2,64,0.7269,0.5958
bridgeours_6_roberta,10,2,32,0.6318,0.5023
bridgeours_6_roberta,10,2,2048,0.9076,0.8061
bridgeours_6_roberta,10,2,512,0.8419,0.7079
bridgeours_6_roberta,10,2,1024,0.8810,0.7734
bridgeours_6_roberta,10,2,16,0.6606,0.4977
bridgeours_6_roberta,10,2,128,0.7985,0.6636
bridgeours_6_roberta,10,2,256,0.8240,0.6986
bridgeours_6_roberta,10,2,64,0.7436,0.5911
bridgeours_6_roberta,10,2,2844,0.9133,0.8411
bridgeours_6_roberta,10,2,32,0.6940,0.5421
bridgeours_6_roberta,10,2,2048,0.8996,0.8107
bridgeours_6_roberta,10,2,512,0.8575,0.7336
bridgeours_6_roberta,10,2,1024,0.8520,0.7336
bridgeours_6_roberta,10,2,2844,0.9241,0.8575
bridgeours_6_roberta,10,2,16,0.6518,0.5140
bridgeours_6_roberta,10,2,128,0.7822,0.6332
bridgeours_6_roberta,10,2,256,0.8394,0.7196
bridgeours_6_roberta,10,2,64,0.7489,0.6028
bridgeours_6_roberta,10,2,32,0.6789,0.5187
bridgeours_6_roberta,10,2,2048,0.8947,0.7897
bridgeours_6_roberta,10,2,2844,0.9240,0.8458
bridgeours_6_roberta,10,2,512,0.8513,0.7290
bridgeours_6_roberta,10,2,1024,0.8510,0.7453
bridgeours_6_roberta,10,2,16,0.5859,0.4369
bridgeours_6_roberta,10,2,128,0.7721,0.6285
bridgeours_6_roberta,10,2,256,0.8160,0.6752
bridgeours_6_roberta,10,2,64,0.6884,0.5514
bridgeours_6_roberta,10,2,32,0.6978,0.5491
bridgeours_6_roberta,10,2,2048,0.8752,0.7780
bridgeours_6_roberta,10,2,2844,0.9152,0.8481
bridgeours_6_roberta,10,2,512,0.8458,0.7407
bridgeours_6_roberta,10,2,1024,0.8680,0.7523
bridgeours_6_roberta,10,2,16,0.5602,0.4112
bridgeours_6_roberta,10,2,128,0.7820,0.6519
bridgeours_6_roberta,10,2,256,0.7894,0.6425
bridgeours_6_roberta,10,2,64,0.6812,0.5257
bridgeours_6_roberta,10,2,32,0.6564,0.5140
bridgeours_6_roberta,10,2,2844,0.9264,0.8575
bridgeours_6_roberta,10,2,2048,0.8912,0.7944
bridgeours_6_roberta,10,2,512,0.8371,0.7033
bridgeours_6_roberta,10,2,1024,0.8533,0.7407
bridgeours_6_roberta,10,2,16,0.5532,0.4065
bridgeours_6_roberta,10,2,128,0.7694,0.6285
bridgeours_6_roberta,10,2,256,0.8363,0.7243
bridgeours_6_roberta,10,2,64,0.7309,0.5935
bridgeours_6_roberta,10,2,32,0.7052,0.5421
bridgeours_6_roberta,10,2,2048,0.8855,0.7874
bridgeours_6_roberta,10,2,2844,0.9244,0.8551
bridgeours_6_roberta,10,2,512,0.8273,0.6916
bridgeours_6_roberta,10,2,1024,0.8412,0.7196
bridgeours_6_roberta,10,2,16,0.5645,0.4346
bridgeours_6_roberta,10,2,128,0.7846,0.6495
bridgeours_6_roberta,10,2,256,0.8265,0.7079
bridgeours_6_roberta,10,2,64,0.7540,0.6075
bridgeours_6_roberta,10,2,32,0.6618,0.5047
bridgeours_6_roberta,10,2,2048,0.8876,0.7827
bridgeours_6_roberta,10,2,512,0.8429,0.7150
bridgeours_6_roberta,10,2,1024,0.8718,0.7734
bridgeours_6_roberta,10,2,16,0.6428,0.4836
bridgeours_6_roberta,10,2,128,0.7547,0.6145
bridgeours_6_roberta,10,2,256,0.8041,0.6729
bridgeours_6_roberta,10,2,64,0.7433,0.6075
bridgeours_6_roberta,10,2,2844,0.9217,0.8598
bridgeours_6_roberta,10,2,32,0.6638,0.4860
bridgeours_6_roberta,10,2,2048,0.8955,0.8107
bridgeours_6_roberta,10,2,512,0.8292,0.6963
bridgeours_6_roberta,10,2,1024,0.8617,0.7477
bridgeours_6_roberta,10,2,16,0.6481,0.5023
bridgeours_6_roberta,10,2,128,0.7852,0.6519
bridgeours_6_roberta,10,2,256,0.8038,0.6495
bridgeours_6_roberta,10,2,64,0.7288,0.5888
bridgeours_6_roberta,10,2,2844,0.9147,0.8411
bridgeours_6_roberta,10,2,32,0.6856,0.5234
bridgeours_6_roberta,10,2,2048,0.8830,0.7780
bridgeours_6_roberta,10,2,512,0.8421,0.7150
bridgeours_6_roberta,10,2,1024,0.8719,0.7570
bridgeours_6_roberta,10,2,16,0.6658,0.5093
bridgeours_6_roberta,10,2,128,0.7986,0.6542
bridgeours_6_roberta,10,2,256,0.8271,0.6963
bridgeours_6_roberta,10,2,2844,0.9285,0.8621
bridgeours_6_roberta,10,2,64,0.7367,0.5771
bridgeours_6_roberta,10,2,32,0.6624,0.4813
bridgeours_4_macbert,10,3,2048,0.8824,0.7897
bridgeours_4_macbert,10,3,512,0.8329,0.6893
bridgeours_4_macbert,10,3,1024,0.8560,0.7150
bridgeours_4_macbert,10,3,16,0.6561,0.5047
bridgeours_4_macbert,10,3,128,0.7797,0.6379
bridgeours_4_macbert,10,3,2844,0.9225,0.8528
bridgeours_4_macbert,10,3,256,0.8045,0.6729
bridgeours_4_macbert,10,3,64,0.7302,0.5771
bridgeours_4_macbert,10,3,32,0.6550,0.5070
bridgeours_4_macbert,10,3,2048,0.9011,0.7991
bridgeours_4_macbert,10,3,512,0.8429,0.7103
bridgeours_4_macbert,10,3,1024,0.8739,0.7617
bridgeours_4_macbert,10,3,16,0.6794,0.5164
bridgeours_4_macbert,10,3,128,0.7701,0.6192
bridgeours_4_macbert,10,3,256,0.8409,0.7126
bridgeours_4_macbert,10,3,64,0.7858,0.6145
bridgeours_4_macbert,10,3,2844,0.9160,0.8505
bridgeours_4_macbert,10,3,32,0.6760,0.5164
bridgeours_4_macbert,10,3,2048,0.8956,0.8061
bridgeours_4_macbert,10,3,512,0.8575,0.7196
bridgeours_4_macbert,10,3,1024,0.8629,0.7477
bridgeours_4_macbert,10,3,2844,0.9177,0.8505
bridgeours_4_macbert,10,3,16,0.5796,0.4322
bridgeours_4_macbert,10,3,128,0.7588,0.6028
bridgeours_4_macbert,10,3,256,0.8369,0.7150
bridgeours_4_macbert,10,3,64,0.7133,0.5514
bridgeours_4_macbert,10,3,32,0.6616,0.4930
bridgeours_4_macbert,10,3,2048,0.9014,0.7991
bridgeours_4_macbert,10,3,2844,0.9274,0.8551
bridgeours_4_macbert,10,3,512,0.8457,0.7150
bridgeours_4_macbert,10,3,1024,0.8793,0.7757
bridgeours_4_macbert,10,3,16,0.5990,0.4579
bridgeours_4_macbert,10,3,128,0.7943,0.6519
bridgeours_4_macbert,10,3,256,0.8228,0.6776
bridgeours_4_macbert,10,3,64,0.7116,0.5678
bridgeours_4_macbert,10,3,32,0.6891,0.5350
bridgeours_4_macbert,10,3,2048,0.8723,0.7593
bridgeours_4_macbert,10,3,2844,0.9149,0.8458
bridgeours_4_macbert,10,3,512,0.8510,0.7313
bridgeours_4_macbert,10,3,1024,0.8748,0.7617
bridgeours_4_macbert,10,3,16,0.5567,0.4159
bridgeours_4_macbert,10,3,128,0.7812,0.6285
bridgeours_4_macbert,10,3,256,0.8058,0.6752
bridgeours_4_macbert,10,3,64,0.6897,0.5374
bridgeours_4_macbert,10,3,32,0.6717,0.5140
bridgeours_4_macbert,10,3,2844,0.9287,0.8528
bridgeours_4_macbert,10,3,2048,0.9002,0.8084
bridgeours_4_macbert,10,3,512,0.8413,0.6963
bridgeours_4_macbert,10,3,1024,0.8623,0.7407
bridgeours_4_macbert,10,3,16,0.5567,0.4019
bridgeours_4_macbert,10,3,128,0.7743,0.6285
bridgeours_4_macbert,10,3,256,0.8498,0.7243
bridgeours_4_macbert,10,3,64,0.7292,0.5818
bridgeours_4_macbert,10,3,32,0.6756,0.5117
bridgeours_4_macbert,10,3,2048,0.8899,0.7874
bridgeours_4_macbert,10,3,2844,0.9289,0.8668
bridgeours_4_macbert,10,3,512,0.8327,0.6869
bridgeours_4_macbert,10,3,1024,0.8590,0.7360
bridgeours_4_macbert,10,3,16,0.5447,0.3949
bridgeours_4_macbert,10,3,128,0.8059,0.6682
bridgeours_4_macbert,10,3,256,0.8152,0.6869
bridgeours_4_macbert,10,3,64,0.7345,0.5748
bridgeours_4_macbert,10,3,32,0.6474,0.4813
bridgeours_4_macbert,10,3,2048,0.8886,0.7944
bridgeours_4_macbert,10,3,512,0.8522,0.7196
bridgeours_4_macbert,10,3,1024,0.8737,0.7430
bridgeours_4_macbert,10,3,16,0.6499,0.4977
bridgeours_4_macbert,10,3,128,0.7793,0.6332
bridgeours_4_macbert,10,3,256,0.8132,0.6799
bridgeours_4_macbert,10,3,64,0.7234,0.5748
bridgeours_4_macbert,10,3,2844,0.9174,0.8598
bridgeours_4_macbert,10,3,32,0.6791,0.4883
bridgeours_4_macbert,10,3,2048,0.8975,0.8037
bridgeours_4_macbert,10,3,512,0.8383,0.6986
bridgeours_4_macbert,10,3,1024,0.8585,0.7430
bridgeours_4_macbert,10,3,16,0.6387,0.4860
bridgeours_4_macbert,10,3,128,0.7826,0.6472
bridgeours_4_macbert,10,3,256,0.8133,0.6659
bridgeours_4_macbert,10,3,64,0.7518,0.5771
bridgeours_4_macbert,10,3,2844,0.9187,0.8458
bridgeours_4_macbert,10,3,32,0.6599,0.5047
bridgeours_4_macbert,10,3,2048,0.8822,0.7687
bridgeours_4_macbert,10,3,512,0.8432,0.7103
bridgeours_4_macbert,10,3,1024,0.8575,0.7453
bridgeours_4_macbert,10,3,16,0.6564,0.4953
bridgeours_4_macbert,10,3,128,0.7871,0.6402
bridgeours_4_macbert,10,3,256,0.8331,0.6963
bridgeours_4_macbert,10,3,2844,0.9261,0.8621
bridgeours_4_macbert,10,3,64,0.7099,0.5444
bridgeours_4_macbert,10,3,32,0.6603,0.4650
bridgeours_5_macbert,10,3,2048,0.8870,0.7850
bridgeours_5_macbert,10,3,512,0.8586,0.7290
bridgeours_5_macbert,10,3,1024,0.8630,0.7243
bridgeours_5_macbert,10,3,16,0.6170,0.4626
bridgeours_5_macbert,10,3,128,0.7845,0.6379
bridgeours_5_macbert,10,3,2844,0.9268,0.8598
bridgeours_5_macbert,10,3,256,0.8168,0.6916
bridgeours_5_macbert,10,3,64,0.7160,0.5514
bridgeours_5_macbert,10,3,32,0.5900,0.4346
bridgeours_5_macbert,10,3,2048,0.8918,0.7897
bridgeours_5_macbert,10,3,512,0.8594,0.7266
bridgeours_5_macbert,10,3,1024,0.8776,0.7664
bridgeours_5_macbert,10,3,16,0.6524,0.4766
bridgeours_5_macbert,10,3,128,0.7830,0.6355
bridgeours_5_macbert,10,3,256,0.8522,0.7243
bridgeours_5_macbert,10,3,64,0.7721,0.5935
bridgeours_5_macbert,10,3,2844,0.9175,0.8481
bridgeours_5_macbert,10,3,32,0.6801,0.4813
bridgeours_5_macbert,10,3,2048,0.9040,0.8107
bridgeours_5_macbert,10,3,512,0.8483,0.7056
bridgeours_5_macbert,10,3,1024,0.8589,0.7290
bridgeours_5_macbert,10,3,2844,0.9161,0.8481
bridgeours_5_macbert,10,3,16,0.5926,0.4369
bridgeours_5_macbert,10,3,128,0.7707,0.6098
bridgeours_5_macbert,10,3,256,0.8313,0.6939
bridgeours_5_macbert,10,3,64,0.7099,0.5421
bridgeours_5_macbert,10,3,32,0.6857,0.5164
bridgeours_5_macbert,10,3,2048,0.8952,0.7897
bridgeours_5_macbert,10,3,2844,0.9260,0.8528
bridgeours_5_macbert,10,3,512,0.8624,0.7407
bridgeours_5_macbert,10,3,1024,0.8733,0.7687
bridgeours_5_macbert,10,3,16,0.6139,0.4439
bridgeours_5_macbert,10,3,128,0.8012,0.6565
bridgeours_5_macbert,10,3,256,0.8197,0.6729
bridgeours_5_macbert,10,3,64,0.6962,0.5561
bridgeours_5_macbert,10,3,32,0.6943,0.5234
bridgeours_5_macbert,10,3,2048,0.8710,0.7640
bridgeours_5_macbert,10,3,2844,0.9150,0.8458
bridgeours_5_macbert,10,3,512,0.8600,0.7383
bridgeours_5_macbert,10,3,1024,0.8752,0.7523
bridgeours_5_macbert,10,3,16,0.5737,0.4159
bridgeours_5_macbert,10,3,128,0.8069,0.6519
bridgeours_5_macbert,10,3,256,0.7740,0.6285
bridgeours_5_macbert,10,3,64,0.6891,0.5164
bridgeours_5_macbert,10,3,32,0.6850,0.5210
bridgeours_5_macbert,10,3,2844,0.9361,0.8715
bridgeours_5_macbert,10,3,2048,0.8902,0.7874
bridgeours_5_macbert,10,3,512,0.8393,0.6869
bridgeours_5_macbert,10,3,1024,0.8671,0.7453
bridgeours_5_macbert,10,3,16,0.5251,0.3575
bridgeours_5_macbert,10,3,128,0.7738,0.6121
bridgeours_5_macbert,10,3,256,0.8551,0.7290
bridgeours_5_macbert,10,3,64,0.7219,0.5864
bridgeours_5_macbert,10,3,32,0.7095,0.5327
bridgeours_5_macbert,10,3,2048,0.8969,0.8014
bridgeours_5_macbert,10,3,2844,0.9301,0.8621
bridgeours_5_macbert,10,3,512,0.8370,0.6846
bridgeours_5_macbert,10,3,1024,0.8484,0.7243
bridgeours_5_macbert,10,3,16,0.5486,0.3738
bridgeours_5_macbert,10,3,128,0.7990,0.6449
bridgeours_5_macbert,10,3,256,0.8121,0.6776
bridgeours_5_macbert,10,3,64,0.7239,0.5631
bridgeours_5_macbert,10,3,32,0.6042,0.4182
bridgeours_5_macbert,10,3,2048,0.8862,0.7780
bridgeours_5_macbert,10,3,512,0.8465,0.7126
bridgeours_5_macbert,10,3,1024,0.8736,0.7547
bridgeours_5_macbert,10,3,16,0.6106,0.4439
bridgeours_5_macbert,10,3,128,0.7565,0.6192
bridgeours_5_macbert,10,3,256,0.8056,0.6706
bridgeours_5_macbert,10,3,64,0.7569,0.6238
bridgeours_5_macbert,10,3,2844,0.9173,0.8481
bridgeours_5_macbert,10,3,32,0.7139,0.5327
bridgeours_5_macbert,10,3,2048,0.8979,0.8107
bridgeours_5_macbert,10,3,512,0.8474,0.7126
bridgeours_5_macbert,10,3,1024,0.8568,0.7313
bridgeours_5_macbert,10,3,16,0.6778,0.5210
bridgeours_5_macbert,10,3,128,0.7893,0.6542
bridgeours_5_macbert,10,3,256,0.8191,0.6636
bridgeours_5_macbert,10,3,64,0.7473,0.5701
bridgeours_5_macbert,10,3,2844,0.9171,0.8481
bridgeours_5_macbert,10,3,32,0.6943,0.5234
bridgeours_5_macbert,10,3,2048,0.8803,0.7710
bridgeours_5_macbert,10,3,512,0.8433,0.7033
bridgeours_5_macbert,10,3,1024,0.8731,0.7640
bridgeours_5_macbert,10,3,16,0.6442,0.4813
bridgeours_5_macbert,10,3,128,0.7956,0.6379
bridgeours_5_macbert,10,3,256,0.8285,0.6869
bridgeours_5_macbert,10,3,2844,0.9277,0.8575
bridgeours_5_macbert,10,3,64,0.7206,0.5561
bridgeours_5_macbert,10,3,32,0.6800,0.4836
bridgeours_6_macbert,10,3,2048,0.8911,0.7967
bridgeours_6_macbert,10,3,512,0.8488,0.7056
bridgeours_6_macbert,10,3,1024,0.8628,0.7360
bridgeours_6_macbert,10,3,16,0.6769,0.5280
bridgeours_6_macbert,10,3,128,0.7907,0.6565
bridgeours_6_macbert,10,3,2844,0.9179,0.8458
bridgeours_6_macbert,10,3,256,0.8170,0.6869
bridgeours_6_macbert,10,3,64,0.7334,0.5911
bridgeours_6_macbert,10,3,32,0.6426,0.5093
bridgeours_6_macbert,10,3,2048,0.9040,0.8037
bridgeours_6_macbert,10,3,512,0.8470,0.7150
bridgeours_6_macbert,10,3,1024,0.8831,0.7710
bridgeours_6_macbert,10,3,16,0.6444,0.5000
bridgeours_6_macbert,10,3,128,0.7911,0.6565
bridgeours_6_macbert,10,3,256,0.8343,0.7009
bridgeours_6_macbert,10,3,64,0.7629,0.6005
bridgeours_6_macbert,10,3,2844,0.9224,0.8551
bridgeours_6_macbert,10,3,32,0.6953,0.5280
bridgeours_6_macbert,10,3,2048,0.8995,0.8131
bridgeours_6_macbert,10,3,512,0.8539,0.7196
bridgeours_6_macbert,10,3,1024,0.8613,0.7336
bridgeours_6_macbert,10,3,2844,0.9175,0.8505
bridgeours_6_macbert,10,3,16,0.6378,0.4930
bridgeours_6_macbert,10,3,128,0.7670,0.6075
bridgeours_6_macbert,10,3,256,0.8451,0.7126
bridgeours_6_macbert,10,3,64,0.7191,0.5631
bridgeours_6_macbert,10,3,32,0.6642,0.4907
bridgeours_6_macbert,10,3,2048,0.8771,0.7710
bridgeours_6_macbert,10,3,2844,0.9263,0.8575
bridgeours_6_macbert,10,3,512,0.8469,0.7196
bridgeours_6_macbert,10,3,1024,0.8655,0.7500
bridgeours_6_macbert,10,3,16,0.6062,0.4626
bridgeours_6_macbert,10,3,128,0.7969,0.6519
bridgeours_6_macbert,10,3,256,0.8260,0.6706
bridgeours_6_macbert,10,3,64,0.7117,0.5794
bridgeours_6_macbert,10,3,32,0.6972,0.5374
bridgeours_6_macbert,10,3,2048,0.8765,0.7687
bridgeours_6_macbert,10,3,2844,0.9221,0.8551
bridgeours_6_macbert,10,3,512,0.8566,0.7383
bridgeours_6_macbert,10,3,1024,0.8804,0.7687
bridgeours_6_macbert,10,3,16,0.5868,0.4369
bridgeours_6_macbert,10,3,128,0.7870,0.6495
bridgeours_6_macbert,10,3,256,0.7833,0.6402
bridgeours_6_macbert,10,3,64,0.6868,0.5234
bridgeours_6_macbert,10,3,32,0.6660,0.5117
bridgeours_6_macbert,10,3,2844,0.9340,0.8645
bridgeours_6_macbert,10,3,2048,0.8889,0.7897
bridgeours_6_macbert,10,3,512,0.8434,0.7033
bridgeours_6_macbert,10,3,1024,0.8568,0.7313
bridgeours_6_macbert,10,3,16,0.5395,0.3855
bridgeours_6_macbert,10,3,128,0.7709,0.6285
bridgeours_6_macbert,10,3,256,0.8574,0.7336
bridgeours_6_macbert,10,3,64,0.7409,0.6075
bridgeours_6_macbert,10,3,32,0.7020,0.5444
bridgeours_6_macbert,10,3,2048,0.8988,0.8014
bridgeours_6_macbert,10,3,2844,0.9166,0.8481
bridgeours_6_macbert,10,3,512,0.8357,0.6916
bridgeours_6_macbert,10,3,1024,0.8567,0.7313
bridgeours_6_macbert,10,3,16,0.5563,0.4089
bridgeours_6_macbert,10,3,128,0.7976,0.6519
bridgeours_6_macbert,10,3,256,0.8229,0.6846
bridgeours_6_macbert,10,3,64,0.7509,0.6028
bridgeours_6_macbert,10,3,32,0.7064,0.5350
bridgeours_6_macbert,10,3,2048,0.8984,0.7921
bridgeours_6_macbert,10,3,512,0.8589,0.7430
bridgeours_6_macbert,10,3,1024,0.8740,0.7664
bridgeours_6_macbert,10,3,16,0.6311,0.4790
bridgeours_6_macbert,10,3,128,0.7703,0.6285
bridgeours_6_macbert,10,3,256,0.8263,0.6939
bridgeours_6_macbert,10,3,64,0.7456,0.6145
bridgeours_6_macbert,10,3,2844,0.9197,0.8575
bridgeours_6_macbert,10,3,32,0.6547,0.4743
bridgeours_6_macbert,10,3,2048,0.8889,0.7944
bridgeours_6_macbert,10,3,512,0.8460,0.7150
bridgeours_6_macbert,10,3,1024,0.8702,0.7570
bridgeours_6_macbert,10,3,16,0.6554,0.5187
bridgeours_6_macbert,10,3,128,0.7902,0.6612
bridgeours_6_macbert,10,3,256,0.8102,0.6565
bridgeours_6_macbert,10,3,64,0.7457,0.5981
bridgeours_6_macbert,10,3,2844,0.9143,0.8458
bridgeours_6_macbert,10,3,32,0.6986,0.5444
bridgeours_6_macbert,10,3,2048,0.8837,0.7757
bridgeours_6_macbert,10,3,512,0.8472,0.7173
bridgeours_6_macbert,10,3,1024,0.8654,0.7500
bridgeours_6_macbert,10,3,16,0.6493,0.5093
bridgeours_6_macbert,10,3,128,0.8118,0.6636
bridgeours_6_macbert,10,3,256,0.8266,0.6869
bridgeours_6_macbert,10,3,2844,0.9240,0.8575
bridgeours_6_macbert,10,3,64,0.7128,0.5514
bridgeours_6_macbert,10,3,32,0.6402,0.4556
bridgeours_4_roberta,10,3,2048,0.8803,0.7874
bridgeours_4_roberta,10,3,512,0.8350,0.6916
bridgeours_4_roberta,10,3,1024,0.8550,0.7243
bridgeours_4_roberta,10,3,16,0.6665,0.5023
bridgeours_4_roberta,10,3,128,0.7890,0.6542
bridgeours_4_roberta,10,3,2844,0.9146,0.8458
bridgeours_4_roberta,10,3,256,0.8206,0.6963
bridgeours_4_roberta,10,3,64,0.7456,0.5935
bridgeours_4_roberta,10,3,32,0.6293,0.4883
bridgeours_4_roberta,10,3,2048,0.8955,0.7897
bridgeours_4_roberta,10,3,512,0.8442,0.7103
bridgeours_4_roberta,10,3,1024,0.8847,0.7710
bridgeours_4_roberta,10,3,16,0.6295,0.4813
bridgeours_4_roberta,10,3,128,0.7982,0.6612
bridgeours_4_roberta,10,3,256,0.8253,0.6916
bridgeours_4_roberta,10,3,64,0.7544,0.6028
bridgeours_4_roberta,10,3,2844,0.9209,0.8528
bridgeours_4_roberta,10,3,32,0.6853,0.5304
bridgeours_4_roberta,10,3,2048,0.9110,0.8201
bridgeours_4_roberta,10,3,512,0.8589,0.7336
bridgeours_4_roberta,10,3,1024,0.8634,0.7430
bridgeours_4_roberta,10,3,2844,0.9251,0.8575
bridgeours_4_roberta,10,3,16,0.6103,0.4673
bridgeours_4_roberta,10,3,128,0.7654,0.6028
bridgeours_4_roberta,10,3,256,0.8304,0.6986
bridgeours_4_roberta,10,3,64,0.7499,0.6075
bridgeours_4_roberta,10,3,32,0.6652,0.4953
bridgeours_4_roberta,10,3,2048,0.8945,0.7827
bridgeours_4_roberta,10,3,2844,0.9288,0.8668
bridgeours_4_roberta,10,3,512,0.8429,0.7150
bridgeours_4_roberta,10,3,1024,0.8619,0.7523
bridgeours_4_roberta,10,3,16,0.6018,0.4603
bridgeours_4_roberta,10,3,128,0.7767,0.6332
bridgeours_4_roberta,10,3,256,0.7979,0.6565
bridgeours_4_roberta,10,3,64,0.6828,0.5374
bridgeours_4_roberta,10,3,32,0.6729,0.5234
bridgeours_4_roberta,10,3,2048,0.8740,0.7640
bridgeours_4_roberta,10,3,2844,0.9289,0.8621
bridgeours_4_roberta,10,3,512,0.8483,0.7336
bridgeours_4_roberta,10,3,1024,0.8767,0.7547
bridgeours_4_roberta,10,3,16,0.5629,0.4159
bridgeours_4_roberta,10,3,128,0.8020,0.6542
bridgeours_4_roberta,10,3,256,0.7922,0.6425
bridgeours_4_roberta,10,3,64,0.6697,0.5164
bridgeours_4_roberta,10,3,32,0.6660,0.5047
bridgeours_4_roberta,10,3,2844,0.9265,0.8481
bridgeours_4_roberta,10,3,2048,0.8965,0.7991
bridgeours_4_roberta,10,3,512,0.8452,0.7126
bridgeours_4_roberta,10,3,1024,0.8653,0.7477
bridgeours_4_roberta,10,3,16,0.5799,0.4276
bridgeours_4_roberta,10,3,128,0.7543,0.6051
bridgeours_4_roberta,10,3,256,0.8342,0.7079
bridgeours_4_roberta,10,3,64,0.7161,0.5724
bridgeours_4_roberta,10,3,32,0.6683,0.5023
bridgeours_4_roberta,10,3,2048,0.8872,0.7944
bridgeours_4_roberta,10,3,2844,0.9221,0.8551
bridgeours_4_roberta,10,3,512,0.8338,0.6869
bridgeours_4_roberta,10,3,1024,0.8531,0.7313
